Title,Property_Size,Bedrooms,Bathrooms,Furnishing,Region,Region_Name,Region_Parent_Name,Is_Boost,Price
4bdrm Duplex in Maryland Lagos for sale,450,4,5,Unfurnished,"Lagos State, Maryland",Maryland,Lagos State,Enterprise,320000000.0
4bdrm Duplex in Orchid Lekki Lagos for sale,250,4,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,180000000.0
4bdrm Duplex in Adeniyi Jones Lagos for sale,150,4,5,Semi-Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,320000000.0
4bdrm Duplex in Ogudu GRA for sale,500,4,5,Unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Lagos State,Enterprise,450000000.0
"4bdrm Duplex in Lifecamp, Abuja for sale",300,4,5,Semi-Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,110000000.0
"4bdrm Duplex in Estate Akwaka, Ruuodomaya for sale",289,4,4,Unfurnished,"Port-Harcourt, Ruuodomaya",Ruuodomaya,Port-Harcourt,Diamond,200000000.0
6bdrm Duplex in Lugbe District. for sale,600,6,7,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Diamond,85000000.0
"Furnished 6bdrm Duplex in Stadium Estate, Rumuomasi for sale",675,6,6,Furnished,"Port-Harcourt, Rumuomasi",Rumuomasi,Port-Harcourt,Diamond,350000000.0
"3bdrm Bungalow in Goldmind Estate, FHA for sale",750,3,4,Semi-Furnished,"Lugbe District, FHA",FHA,Abuja (FCT),Diamond,65000000.0
2bdrm Apartment in Lekki Phase 1 for sale,1000,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,200000000.0
"5bdrm Duplex in Judges Quarters, Gwarinpa for sale",1000,5,5,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,350000000.0
3bdrm Block of Flats in Katampe (Main) for sale,300,3,3,Semi-Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,150000000.0
4bdrm Duplex in Ikota for sale,100,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,130000000.0
"5bdrm Duplex in Orchid, Lekki for sale",100,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,680000000.0
"5bdrm Duplex in Mobile Road, Ajah for sale",100,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,275000000.0
"4bdrm Duplex in Orchid, Lekki for sale",100,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,200000000.0
5bdrm Duplex in Second Lekki for sale,100,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,480000000.0
5bdrm Duplex in Orchid Lekki for sale,100,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,350000000.0
"4bdrm Duplex in Orchid, Lekki for sale",100,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,160000000.0
"4bdrm Duplex in Ajah, Lekki for sale",100,4,4,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,170000000.0
"4bdrm Duplex in General Paint, Off Lekki-Epe Expressway for sale",100,4,4,Unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,Enterprise,165000000.0
"5bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",100,5,5,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,195000000.0
"4bdrm Duplex in In A Gated Estate, Ado / Ajah for sale",200,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,140000000.0
5bdrm Duplex in Lekki Expressway for sale,500,5,5,Semi-Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Diamond,550000000.0
4bdrm Duplex in Ikota for sale,200,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,200000000.0
4bdrm Duplex in Berger for sale,500,4,4,Semi-Furnished,"Ojodu, Berger",Berger,Lagos State,Diamond,290000000.0
5bdrm Duplex in Lekki Phase 1 for sale,500,5,5,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,650000000.0
5bdrm Duplex in Lekki Expressway for sale,500,5,5,Semi-Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Diamond,450000000.0
2bdrm Apartment in Chevron for sale,500,2,2,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,160000000.0
5bdrm Duplex in Omole Phase 1 for sale,500,5,5,Semi-Furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,Diamond,950000000.0
4bdrm Duplex in Chevron for sale,500,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,350000000.0
4bdrm Duplex in GRA Phase 1 for sale,500,4,4,Semi-Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Diamond,420000000.0
1bdrm Apartment in Lekki Expressway for sale,500,1,1,Unfurnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Diamond,82000000.0
4bdrm Duplex in Lekki Phase 1 for sale,500,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,370000000.0
4bdrm Duplex in Papa Ajao / Mushin for sale,500,4,4,Semi-Furnished,"Mushin, Papa Ajao / Mushin",Papa Ajao / Mushin,Lagos State,Diamond,320000000.0
5bdrm Duplex in Lekki for sale,500,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Diamond,430000000.0
2bdrm Maisonette in Cement for sale,500,2,2,Semi-Furnished,"Agege, Cement",Cement,Lagos State,Diamond,140000000.0
"4bdrm Duplex in Admiralty Estate, Asokoro for sale",1000,4,4,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Diamond,915000000.0
Furnished 5bdrm Duplex in Oluyole for sale,500,5,5,Furnished,"Oyo State, Oluyole",Oluyole,Oyo State,Enterprise,385000000.0
"5bdrm Duplex in Estate, Ado / Ajah for sale",250,5,5,Semi-Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,200000000.0
"5bdrm Duplex in Estate, Chevron for sale",400,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,650000000.0
3bdrm Apartment in Lekki Phase 1 Lagos for sale,500,3,3,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,340000000.0
"5bdrm Duplex in Orchild Road, Chevron for sale",500,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,400000000.0
2bdrm Block of Flats in Obio-Akpor for sale,4200,2,3,Unfurnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,Diamond,550000000.0
"3bdrm Block of Flats in With Bq, Dakibiyu for sale",2000,3,4,Semi-Furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),Diamond,160000000.0
"3bdrm Block of Flats in Afijagba, Alakia for sale",557,3,3,Unfurnished,"Ibadan, Alakia",Alakia,Oyo State,Diamond,50000000.0
4bdrm Duplex in Chevron for sale,350,4,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,450000000.0
5bdrm Duplex in Durumi for sale,600,5,5,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),Enterprise,300000000.0
"5bdrm Bungalow in Okebadan Estate, for sale",500,5,5,Semi-Furnished,"Ibadan, Akobo",Akobo,Oyo State,Diamond,125000000.0
3bdrm Block of Flats in Katampe (Main) for sale,200,3,4,Semi-Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,130000000.0
7bdrm Duplex in Gwarinpa Karsana for sale,800,7,8,Semi-Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,470000000.0
2bdrm Block of Flats in Jahi for sale,100,2,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,120000000.0
3bdrm Block of Flats in Mabushi for sale,180,3,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,230000000.0
4bdrm Duplex in Lugbe District for sale,310,4,4,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Diamond,390000000.0
"1bdrm Apartment in A Secured Gated, Ologolo for sale",300,1,1,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Diamond,80000000.0
4bdrm Duplex in Kaura for sale,150,4,5,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),Diamond,160000000.0
4bdrm Duplex in Mabushi for sale,260,4,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,380000000.0
4bdrm Duplex in Kado for sale,250,4,5,Unfurnished,"Abuja (FCT), Kado",Kado,Abuja (FCT),Diamond,450000000.0
5bdrm Duplex in Akobo Estate Ibadan for sale,400,5,6,Semi-Furnished,"Ibadan, Akobo",Akobo,Oyo State,Diamond,200000000.0
2bdrm Block of Flats in Ibadan for sale,600,2,3,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,19000000.0
3bdrm Bungalow in Ibadan for sale,1000,3,4,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,75000000.0
"5bdrm Duplex in Ajah, Lekki for sale",320,5,6,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,300000000.0
3bdrm Block of Flats in Igbogbo Selewu for sale,600,3,3,Unfurnished,"Ikorodu, Igbogbo",Igbogbo,Lagos State,Diamond,85000000.0
"4bdrm Duplex in Akala-Expressway, for sale",500,4,5,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,70000000.0
"5bdrm Duplex in Cowrie Creek, Ikate for sale",400,5,5,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,900000000.0
1bdrm Apartment in Igbo-efon for sale,250,1,1,Unfurnished,"Lekki, Igbo-efon",Igbo-efon,Lagos State,Enterprise,65000000.0
5bdrm Duplex in Agungi for sale,250,5,5,Unfurnished,"Lekki, Agungi",Agungi,Lagos State,Enterprise,250000000.0
Furnished 5bdrm Duplex in Osapa london for sale,450,5,5,Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,430000000.0
4bdrm Duplex in Ologolo for sale,290,4,4,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Enterprise,250000000.0
"4bdrm Duplex in Alpha Beach Road, Chevron for sale",220,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,190000000.0
"4bdrm Bungalow in Promiseland Elebu, Akala Express for sale",500,4,5,Semi-Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,80000000.0
3bdrm Bungalow in Suleja. Madalla for sale,1500,3,3,Semi-Furnished,"Niger State, Suleja",Suleja,Niger State,Basic,26000000.0
"5bdrm Penthouse in Kolapo Ishola Gra, Akobo for sale",350,5,6,Semi-Furnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,370000000.0
4bdrm Duplex in Lekki Expressway for sale,250,4,4,Semi-Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Enterprise,250000000.0
Furnished 5bdrm Duplex in Katampe Extension for sale,500,5,5,Furnished,"Katampe, Katampe Extension",Katampe Extension,Abuja (FCT),Enterprise,550000000.0
"4bdrm Duplex in Oba Avenue, Lekki, Ikota for sale",278,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,180000000.0
Furnished 4bdrm Duplex in Hrc Behind Vgc for sale,289,4,4,Furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Diamond,280000000.0
"3bdrm Bungalow in Diamond Estate,  for sale",500,3,3,Semi-Furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Lagos State,Diamond,82000000.0
"4bdrm Bungalow in Diamond Estate, Isheri / Egbe Idimu for sale",400,4,4,Semi-Furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Lagos State,Diamond,120000000.0
4bdrm Block of Flats in Fatolu Ipaja for sale,650,4,3,Semi-Furnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,Diamond,135000000.0
4bdrm Duplex in Ikeja for sale,400,4,4,Unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,Diamond,350000000.0
4bdrm Duplex in Ojodu Berger for sale,600,4,4,Unfurnished,"Ojodu, Berger",Berger,Lagos State,Diamond,350000000.0
"4bdrm Duplex in Omole Phase1, Ikeja for sale",330,4,4,Unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,Diamond,400000000.0
"Furnished 4bdrm Duplex in Kay  Farm Estate,, Ifako-Ogba for sale",400,4,5,Furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Lagos State,Diamond,260000000.0
"4bdrm Duplex in Ochid, Lekki for sale",480,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Diamond,200000000.0
5bdrm Duplex in Lekki for sale,350,5,5,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,430000000.0
2bdrm Apartment in Lekki Phase 1 for sale,250,2,2,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,300000000.0
Furnished 12bdrm Apartment in Orita Challenge for sale,700,12,14,Furnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,210000000.0
Furnished 2bdrm Apartment in Nicon Town for sale,210,2,2,Furnished,"Lekki, Nicon Town",Nicon Town,Lagos State,Diamond,220000000.0
6bdrm Block of Flats in Silver Estate Idimu for sale,650,6,3,Semi-Furnished,"Egbe/Idimu, Idimu",Idimu,Lagos State,Diamond,180000000.0
"8bdrm Block of Flats in Peace Estate, Baruwa for sale",600,8,8,Unfurnished,"Ipaja, Baruwa",Baruwa,Lagos State,Diamond,165000000.0
4bdrm Duplex in Ikota for sale,600,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,290000000.0
3bdrm Bungalow in Benin City for sale,450,3,3,Unfurnished,"Edo State, Benin City",Benin City,Edo State,Diamond,100000000.0
4bdrm Maisonette in Lekki Phase 1 for sale,250,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,500000000.0
5bdrm Duplex in Idado for sale,600,5,5,Semi-Furnished,"Lekki, Idado",Idado,Lagos State,Diamond,310000000.0
"Furnished 3bdrm Apartment in Oribanwa, Awoyaya for sale",650,3,3,Furnished,"Ibeju, Awoyaya",Awoyaya,Lagos State,Diamond,100000000.0
"3bdrm Apartment in Chois Garden Estate, Abijo for sale",200,3,3,Semi-Furnished,"Ibeju, Abijo",Abijo,Lagos State,Diamond,58000000.0
4bdrm Duplex in Oko Oba Agege Lagos for sale,450,4,5,Unfurnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,Enterprise,260000000.0
4bdrm Duplex in Gbagada Lagos for sale,150,4,5,Semi-Furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Lagos State,Enterprise,350000000.0
4bdrm Duplex in Ogudu Gra for sale,400,4,6,Unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Lagos State,Enterprise,550000000.0
Furnished 3bdrm Duplex in Gbagada Lagos for sale,150,3,4,Furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Lagos State,Enterprise,210000000.0
3bdrm Apartment in Ipaja for sale,350,3,3,Unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,Enterprise,65000000.0
2bdrm Block of Flats in Dakibiyu for sale,750,2,3,Semi-Furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),Diamond,55000000.0
4bdrm Duplex in Lugbe for sale,750,4,5,Semi-Furnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Diamond,120000000.0
"3bdrm Bungalow in Lugbe, FHA for sale",900,3,4,Unfurnished,"Lugbe District, FHA",FHA,Abuja (FCT),Diamond,120000000.0
"4bdrm Duplex in Estate, Rukpokwu for sale",450,4,4,Unfurnished,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,Diamond,165000000.0
"4bdrm Duplex in Ada George Port, Obio-Akpor for sale",450,4,4,Unfurnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,Diamond,280000000.0
"Furnished 3bdrm Apartment in Golf Estate, Okuru for sale",300,3,3,Furnished,"Port-Harcourt, Okuru",Okuru,Port-Harcourt,Diamond,115000000.0
"3bdrm Bungalow in Goldmind Estate, FHA for sale",750,3,3,Unfurnished,"Lugbe District, FHA",FHA,Abuja (FCT),Diamond,35000000.0
15bdrm Block of Flats in Ago for sale,742,15,15,Semi-Furnished,"Isolo, Ago Palace",Ago Palace,Lagos State,Diamond,200000000.0
4bdrm Duplex in Utako for sale,300,4,4,Unfurnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),Enterprise,710000000.0
Furnished 4bdrm Duplex in Governor Road Ikotun for sale,800,4,5,Furnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Lagos State,Diamond,120000000.0
"Furnished 3bdrm Block of Flats in Estate, Life Camp for sale",550,3,3,Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,135000000.0
"9bdrm Mansion in Estate, Guzape District for sale",1100,9,8,Unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Enterprise,1000000000.0
1bdrm Block of Flats in Katampe (Main) for sale,300,1,1,Semi-Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,120000000.0
7bdrm Block of Flats in Ayobo for sale,600,7,7,Semi-Furnished,"Ipaja, Ayobo",Ayobo,Lagos State,Diamond,68000000.0
"6bdrm Duplex in Peace Estate, Baruwa for sale",600,6,6,Unfurnished,"Ipaja, Baruwa",Baruwa,Lagos State,Diamond,170000000.0
"5bdrm Duplex in Harris Drive, VGC / Ajah for sale",100,5,5,Unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Enterprise,450000000.0
"4bdrm Duplex in Pinnock Beach, Lekki Phase 1 for sale",100,4,4,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,850000000.0
3bdrm Apartment in Lekki Phase 1 for sale,100,3,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,450000000.0
5bdrm Duplex in Ikota for sale,100,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,450000000.0
4bdrm Duplex in Chevron for sale,100,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,190000000.0
"4bdrm Duplex in In A Gated Estate, Ado / Ajah for sale",250,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,185000000.0
"5bdrm Duplex in Ajah Blenco In A, Sangotedo for sale",300,5,5,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Diamond,180000000.0
4bdrm Apartment in Lekki Phase 1 for sale,500,4,4,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,400000000.0
5bdrm Duplex in Lekki Expressway for sale,500,5,5,Semi-Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Diamond,240000000.0
5bdrm Duplex in Ikota for sale,500,5,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,420000000.0
3bdrm Apartment in Lekki Phase 1 for sale,500,3,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,340000000.0
4bdrm Duplex in GRA Phase 2 Shangisha for sale,500,4,4,Semi-Furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,Diamond,520000000.0
5bdrm Duplex in Chevron for sale,500,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,500000000.0
4bdrm Duplex in Fagba for sale,500,4,4,Semi-Furnished,"Agege, Fagba",Fagba,Lagos State,Diamond,240000000.0
3bdrm Apartment in Lekki Phase 1 for sale,500,3,3,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,350000000.0
5bdrm Duplex in Adeniyi Jones for sale,500,5,5,Semi-Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Diamond,600000000.0
2bdrm Maisonette in Ikate for sale,500,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Diamond,250000000.0
"Furnished 5bdrm Duplex in Dss Quarters Estate, Idishin for sale",450,5,5,Furnished,"Ibadan, Idishin",Idishin,Oyo State,Enterprise,170000000.0
"Furnished 5bdrm Duplex in Ire Akari, Akala Express for sale",400,5,5,Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,140000000.0
"4bdrm Duplex in Airforce, Bashorun, Akobo for sale",400,4,4,Semi-Furnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,250000000.0
"4bdrm Duplex in Estate, Oko-Oba for sale",300,4,4,Semi-Furnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,Enterprise,380000000.0
"4bdrm Duplex in Secured Estate, Aguda / Ogba for sale",300,4,4,Semi-Furnished,"Ogba, Aguda / Ogba",Aguda / Ogba,Lagos State,Enterprise,450000000.0
"4bdrm Duplex in Secured Estate, Opebi for sale",350,4,4,Semi-Furnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,550000000.0
4bdrm Duplex in Guzape District for sale,1000,4,5,Semi-Furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Diamond,300000000.0
"5bdrm Duplex in Custom Gate, Oluyole Estate for sale",383,5,5,Semi-Furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,Diamond,165000000.0
"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale",900,6,6,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,550000000.0
Furnished 4bdrm Duplex in Private Estate Ajah for sale,800,4,4,Furnished,"Lagos State, Ajah",Ajah,Lagos State,Diamond,130000000.0
Furnished 4bdrm Duplex in Private Estate Ikota for sale,600,4,4,Furnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,220000000.0
Furnished 2bdrm Block of Flats in Lekki Phases One for sale,700,2,2,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,230000000.0
3bdrm Apartment in Lekki Phase1 for sale,620,3,3,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,250000000.0
2bdrm Apartment in Ologolo for sale,500,2,2,Semi-Furnished,"Lekki, Ologolo",Ologolo,Lagos State,Enterprise,90000000.0
"Furnished 4bdrm Duplex in Orchids Roads Lekki, Chevron for sale",600,4,4,Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,250000000.0
3bdrm Block of Flats in Idu Industrial for sale,400,3,3,Semi-Furnished,"Abuja (FCT), Idu Industrial",Idu Industrial,Abuja (FCT),Diamond,80000000.0
5bdrm Duplex in Omole for sale,450,5,6,Semi-Furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,Enterprise,750000000.0
5bdrm Duplex in Mabushi for sale,250,5,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,200000000.0
5bdrm Duplex in Mabushi for sale,500,5,6,Semi-Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,650000000.0
3bdrm Duplex in Kubwa for sale,200,3,4,Semi-Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Diamond,95000000.0
4bdrm Duplex in Jahi for sale,250,4,5,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,300000000.0
4bdrm Duplex in Life Camp for sale,250,4,5,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,200000000.0
5bdrm Duplex in Katampe (Main) for sale,400,5,6,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,550000000.0
2bdrm Duplex in Ushafa for sale,200,2,2,Unfurnished,"Bwari, Ushafa",Ushafa,Abuja (FCT),Diamond,60000000.0
"5bdrm Duplex in A Well Secured, Ikota for sale",400,5,6,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,380000000.0
"2bdrm Apartment in A Well Secured, Lekki Phase 1 for sale",350,2,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,330000000.0
4bdrm Duplex in Mabushi for sale,300,4,5,Semi-Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,500000000.0
4bdrm Maisonette in Mabushi for sale,200,4,5,Semi-Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,250000000.0
4bdrm Duplex in Dawaki for sale,250,4,5,Unfurnished,"Gwarinpa, Dawaki",Dawaki,Abuja (FCT),Diamond,300000000.0
4bdrm Duplex in Jabi for sale,25,4,4,Semi-Furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),Diamond,350000000.0
"2bdrm Block of Flats in Tose, Moniya Ibadan for sale",300,2,3,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,11000000.0
5bdrm Duplex in Lekki for sale,325,5,6,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,230000000.0
4bdrm Duplex in Cchevron Drive for sale,200,4,4,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,340000000.0
4bdrm Duplex in Lokogoma for sale,700,4,4,Unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),Diamond,280000000.0
